RatingID,UserID,MovieID,Rating,Timestamp
500,15001,85772,1.44,2023-01-05 16:08:49.318284
501,103528,6877,4.89,2023-06-29 16:08:49.318301
502,34827,993,2.48,2023-08-25 16:08:49.318317
503,47416,129913,4.08,2023-02-02 16:08:49.318341
504,11520,94675,3.03,2023-07-05 16:08:49.318364
505,55249,90106,2.81,2023-06-07 16:08:49.318380
506,6075,116562,2.81,2023-04-23 16:08:49.318399
507,90569,129640,4.29,2023-08-05 16:08:49.318416
508,17273,124657,4.68,2023-03-25 16:08:49.318432
509,58600,47165,4.0,2022-11-13 16:08:49.318448
510,96949,67845,3.44,2023-06-22 16:08:49.318464
511,45461,104270,4.82,2023-04-05 16:08:49.318480
512,101096,1426,2.77,2022-10-17 16:08:49.318497
513,92510,78666,4.11,2023-01-10 16:08:49.318513
514,125825,7105,2.66,2023-03-06 16:08:49.318528
515,23052,115279,3.85,2023-02-09 16:08:49.318544
516,85800,7232,3.63,2023-02-15 16:08:49.318560
517,101550,2642,4.55,2023-03-26 16:08:49.318576
518,120376,6334,4.38,2023-07-12 16:08:49.318592
519,52235,116261,1.06,2023-06-22 16:08:49.318608
520,5009,3891,4.99,2023-06-01 16:08:49.318623
521,98073,5692,3.99,2022-12-24 16:08:49.318639
522,102483,116750,3.07,2023-04-19 16:08:49.318655
523,24201,3657,4.27,2023-09-06 16:08:49.318671
524,131036,3261,2.81,2023-03-06 16:08:49.318687
525,126529,74458,1.95,2023-01-19 16:08:49.318702
526,11260,74226,2.63,2023-10-15 16:08:49.318718
527,79072,77788,4.57,2023-04-20 16:08:49.318734
528,114932,6982,4.56,2023-09-28 16:08:49.318749
529,48674,44243,1.34,2023-02-07 16:08:49.318765
530,36621,121604,4.13,2023-05-14 16:08:49.318781
531,89959,58003,2.93,2023-07-23 16:08:49.318797
532,89402,6866,1.68,2023-09-17 16:08:49.318812
533,10512,56449,4.32,2023-03-25 16:08:49.318827
534,115942,128542,4.26,2023-01-02 16:08:49.318843
535,12042,72142,1.17,2023-06-29 16:08:49.318859
536,83985,130970,3.45,2023-09-10 16:08:49.318874
537,38700,2514,2.61,2023-10-07 16:08:49.318890
538,110425,2347,2.12,2023-05-25 16:08:49.318905
539,6641,126046,3.51,2023-04-08 16:08:49.318921
540,40157,82328,4.92,2023-07-16 16:08:49.318937
541,23870,98052,2.26,2023-07-23 16:08:49.318952
542,41118,124751,1.01,2022-12-05 16:08:49.318968
543,23042,93768,1.46,2023-01-27 16:08:49.318984
544,18146,31079,4.55,2023-10-15 16:08:49.318999
545,113044,5112,1.1,2023-08-06 16:08:49.319016
546,104868,130982,4.93,2023-02-03 16:08:49.319032
547,51394,5757,1.41,2023-01-06 16:08:49.319047
548,128706,45172,2.74,2023-09-10 16:08:49.319063
549,104766,70,5.0,2023-03-30 16:08:49.319080
550,129398,105323,1.37,2023-09-11 16:08:49.319095
551,90566,6795,3.36,2023-04-13 16:08:49.319111
552,20386,70964,3.24,2023-09-21 16:08:49.319133
553,76006,101713,3.99,2023-08-05 16:08:49.319149
554,37685,26403,1.17,2023-09-18 16:08:49.319172
555,124164,58509,2.68,2023-05-10 16:08:49.319192
556,127775,6065,4.79,2023-07-30 16:08:49.319213
557,34210,121931,3.94,2023-01-09 16:08:49.319229
558,91978,122934,4.41,2023-03-15 16:08:49.319245
559,61366,5027,4.55,2023-04-12 16:08:49.319266
560,6972,38473,3.97,2022-12-07 16:08:49.319288
561,69685,131248,2.37,2023-02-08 16:08:49.319304
562,132605,2800,2.8,2023-01-17 16:08:49.319327
563,116681,32952,2.01,2023-03-01 16:08:49.319348
564,87629,2805,1.92,2023-09-28 16:08:49.319363
565,123395,5905,1.76,2023-08-12 16:08:49.319379
566,119268,5723,4.4,2023-06-17 16:08:49.319394
567,95314,61312,1.54,2023-07-29 16:08:49.319410
568,12457,1967,4.51,2022-10-23 16:08:49.319426
569,94676,1882,2.36,2023-05-04 16:08:49.319449
570,119609,117482,3.93,2022-12-24 16:08:49.319464
571,23017,6263,3.06,2022-12-19 16:08:49.319479
572,13468,80432,2.06,2023-06-25 16:08:49.319495
573,96212,59141,3.1,2022-12-21 16:08:49.319510
574,55860,93963,2.95,2023-04-20 16:08:49.319526
575,122736,90543,4.71,2023-05-17 16:08:49.319542
576,96789,5747,1.9,2023-02-01 16:08:49.319557
577,90849,2091,4.28,2023-01-11 16:08:49.319573
578,67904,97948,1.93,2023-03-28 16:08:49.319589
579,20686,59912,3.64,2023-05-07 16:08:49.319605
580,82820,67168,3.45,2022-11-13 16:08:49.319621
581,33680,87403,3.79,2023-08-19 16:08:49.319637
582,132873,126432,3.15,2023-06-13 16:08:49.319652
583,132352,4450,4.48,2023-10-14 16:08:49.319668
584,33940,45658,3.28,2023-08-06 16:08:49.319684
585,107445,117432,3.55,2023-05-22 16:08:49.319700
586,63135,49220,3.9,2023-03-12 16:08:49.319716
587,115873,111237,3.57,2023-01-19 16:08:49.319732
588,30840,49396,2.25,2023-03-22 16:08:49.319748
589,109808,5688,1.25,2023-10-14 16:08:49.319764
590,64167,75404,4.64,2023-08-09 16:08:49.319779
591,99263,65465,4.09,2023-07-03 16:08:49.319795
592,7404,8973,4.81,2023-01-07 16:08:49.319820
593,57450,48596,4.65,2022-11-23 16:08:49.319842
594,84414,112412,2.71,2023-08-31 16:08:49.319866
595,61484,117350,1.72,2023-01-28 16:08:49.319881
596,128827,80505,2.0,2023-09-25 16:08:49.319902
597,28142,8850,1.34,2023-04-16 16:08:49.319918
598,28054,131252,3.17,2023-09-06 16:08:49.319933
599,111627,3876,3.09,2022-12-27 16:08:49.319949
600,43414,117340,1.53,2023-03-20 16:08:49.319964
601,134027,7482,3.61,2023-08-19 16:08:49.319987
602,46008,52668,1.95,2023-02-17 16:08:49.320003
603,91097,40828,2.02,2023-01-15 16:08:49.320026
604,124507,103388,4.5,2023-04-07 16:08:49.320042
605,29885,116032,3.14,2023-06-21 16:08:49.320058
606,135784,42176,1.76,2023-09-25 16:08:49.320074
607,1670,39740,4.61,2023-04-14 16:08:49.320090
608,110374,89712,1.25,2023-06-21 16:08:49.320106
609,88825,51857,4.93,2023-09-04 16:08:49.320122
610,51308,68645,4.7,2023-07-01 16:08:49.320145
611,80647,47714,2.83,2023-01-17 16:08:49.320161
612,14842,116028,1.35,2023-02-04 16:08:49.320177
613,72044,6445,2.14,2022-12-22 16:08:49.320200
614,86919,7336,3.11,2023-01-23 16:08:49.320216
615,78159,8404,4.37,2023-08-27 16:08:49.320232
616,103499,122254,2.96,2023-10-07 16:08:49.320247
617,16092,26345,3.1,2023-10-04 16:08:49.320270
618,60341,76189,3.37,2023-03-19 16:08:49.320292
619,53182,105077,2.45,2022-12-29 16:08:49.320309
620,126161,87036,1.37,2023-05-05 16:08:49.320325
621,5113,119820,4.67,2023-03-01 16:08:49.320345
622,96977,119705,1.17,2023-10-02 16:08:49.320361
623,90914,95302,4.17,2023-05-08 16:08:49.320386
624,100352,69061,1.71,2022-12-09 16:08:49.320401
625,96089,55826,2.97,2022-11-28 16:08:49.320424
626,1087,7040,3.33,2023-09-02 16:08:49.320440
627,68480,92172,2.28,2023-09-13 16:08:49.320456
628,73594,60382,4.98,2023-06-09 16:08:49.320471
629,49405,3619,3.86,2022-10-24 16:08:49.320487
630,34353,109783,1.46,2023-03-01 16:08:49.320503
631,127025,56102,4.11,2023-05-17 16:08:49.320519
632,44524,103515,4.56,2023-07-20 16:08:49.320534
633,131755,45499,1.82,2022-12-16 16:08:49.320557
634,118535,114629,4.28,2023-03-17 16:08:49.320572
635,41961,100509,1.56,2023-07-31 16:08:49.320588
636,132295,77820,3.85,2023-05-27 16:08:49.320603
637,35544,5162,4.64,2023-09-01 16:08:49.320619
638,122465,105442,2.26,2022-11-29 16:08:49.320635
639,40635,6835,2.08,2023-03-30 16:08:49.320651
640,136274,1804,4.7,2023-04-15 16:08:49.320666
641,106726,44840,4.3,2023-03-10 16:08:49.320682
642,81240,80126,1.29,2023-03-31 16:08:49.320705
643,132352,59143,3.32,2022-11-02 16:08:49.320721
644,99280,124841,3.28,2023-04-15 16:08:49.320736
645,24861,3962,3.13,2022-11-07 16:08:49.320760
646,37850,81257,1.47,2023-08-13 16:08:49.320775
647,28866,76722,2.64,2023-10-01 16:08:49.320792
648,11783,1007,2.03,2023-09-28 16:08:49.320807
649,103947,69729,2.2,2023-08-17 16:08:49.320823
650,51551,118300,2.15,2023-02-18 16:08:49.320854
651,84621,5213,3.75,2023-08-29 16:08:49.320870
652,126585,35721,1.87,2023-07-11 16:08:49.320893
653,25819,82358,2.86,2023-08-26 16:08:49.320908
654,106982,78162,1.93,2023-07-31 16:08:49.320924
655,79072,106753,4.33,2023-03-06 16:08:49.320941
656,82678,130040,1.55,2023-06-22 16:08:49.320963
657,93815,7140,4.75,2023-06-24 16:08:49.320985
658,5345,110591,2.87,2023-01-15 16:08:49.321007
659,94339,127681,2.41,2023-09-24 16:08:49.321030
660,29634,72840,1.53,2023-09-25 16:08:49.321046
661,22901,46869,4.88,2022-12-06 16:08:49.321062
662,30340,48704,1.42,2023-08-28 16:08:49.321078
663,126091,127214,4.69,2023-04-07 16:08:49.321101
664,15697,31090,1.54,2023-10-06 16:08:49.321116
665,49407,25924,4.2,2023-05-17 16:08:49.321139
666,15660,84448,1.86,2022-11-08 16:08:49.321161
667,52881,1162,4.91,2023-08-03 16:08:49.321182
668,51703,66815,2.06,2022-10-19 16:08:49.321198
669,115344,114342,1.4,2022-12-19 16:08:49.321213
670,119549,40404,3.76,2023-10-14 16:08:49.321230
671,26921,5112,1.85,2023-06-28 16:08:49.321245
672,80428,1524,4.01,2023-09-13 16:08:49.321270
673,33360,61862,2.59,2023-10-01 16:08:49.321285
674,104766,8605,4.21,2023-05-08 16:08:49.321308
675,108800,112085,1.62,2023-08-11 16:08:49.321324
676,14957,27719,3.56,2023-08-14 16:08:49.321340
677,77954,82026,2.1,2023-05-11 16:08:49.321356
678,137382,103439,2.4,2023-02-08 16:08:49.321372
679,51684,7484,2.7,2022-12-01 16:08:49.321387
680,12457,80417,1.56,2023-06-27 16:08:49.321403
681,119549,109708,1.77,2023-05-23 16:08:49.321426
682,3172,82926,1.43,2023-05-02 16:08:49.321443
683,4892,5842,2.4,2023-09-16 16:08:49.321458
684,136272,115620,3.02,2022-11-23 16:08:49.321474
685,75033,127298,2.35,2022-10-17 16:08:49.321490
686,13203,2438,4.23,2022-11-15 16:08:49.321507
687,36782,5756,3.43,2023-02-24 16:08:49.321522
688,103203,71152,4.73,2023-02-15 16:08:49.321545
689,37753,91044,4.59,2023-04-11 16:08:49.321568
690,61670,100322,1.97,2022-10-22 16:08:49.321590
691,45461,71732,2.85,2022-11-19 16:08:49.321611
692,2659,3724,3.07,2022-12-24 16:08:49.321627
693,18832,3238,2.34,2023-03-12 16:08:49.321643
694,10231,48856,2.4,2023-08-08 16:08:49.321673
695,119004,75408,4.21,2023-07-12 16:08:49.321689
696,33133,79388,3.35,2023-08-02 16:08:49.321710
697,43805,3694,2.73,2023-04-19 16:08:49.321725
698,130108,72672,3.05,2022-12-10 16:08:49.321741
699,73221,109987,3.25,2023-01-09 16:08:49.321756
700,61278,32433,1.18,2023-07-30 16:08:49.321772
701,14669,119145,4.86,2023-08-17 16:08:49.321788
702,92091,2094,4.34,2023-08-14 16:08:49.321803
703,18102,528,3.78,2023-05-28 16:08:49.321819
704,56539,116106,1.1,2022-10-18 16:08:49.321835
705,119126,47465,1.15,2023-07-14 16:08:49.321851
706,98318,4089,1.31,2023-02-24 16:08:49.321867
707,115993,70567,2.22,2022-12-18 16:08:49.321882
708,8150,122876,2.17,2023-04-23 16:08:49.321898
709,94624,7648,1.23,2023-08-19 16:08:49.321914
710,109808,122861,2.31,2023-07-04 16:08:49.321929
711,54818,70984,3.87,2023-04-17 16:08:49.321945
712,103528,108692,3.44,2023-10-08 16:08:49.321967
713,104447,26350,2.7,2023-04-12 16:08:49.321983
714,12592,120815,4.89,2022-12-23 16:08:49.321998
715,132295,99815,4.36,2022-12-14 16:08:49.322014
716,79125,81587,3.42,2022-12-24 16:08:49.322035
717,31446,64923,3.12,2023-08-26 16:08:49.322051
718,94182,27338,4.23,2023-06-26 16:08:49.322077
719,52873,3574,4.41,2023-09-06 16:08:49.322099
720,101590,2472,2.99,2023-04-13 16:08:49.322115
721,93429,75808,3.96,2022-10-26 16:08:49.322131
722,78159,105529,2.0,2023-08-18 16:08:49.322154
723,111522,30659,2.58,2023-03-21 16:08:49.322176
724,114932,87000,2.59,2023-07-31 16:08:49.322192
725,94774,52730,2.76,2023-05-13 16:08:49.322208
726,135603,41820,2.95,2023-07-29 16:08:49.322224
727,44097,3422,4.24,2023-05-16 16:08:49.322246
728,93429,27382,4.64,2023-07-07 16:08:49.322263
729,89801,55814,3.61,2022-11-29 16:08:49.322286
730,5009,2338,3.74,2023-08-27 16:08:49.322307
731,48063,5379,3.26,2022-11-22 16:08:49.322322
732,51443,3514,1.4,2023-04-04 16:08:49.322337
733,53091,117905,1.32,2023-02-10 16:08:49.322360
734,57450,72731,3.26,2023-05-16 16:08:49.322375
735,9251,117883,2.63,2023-03-01 16:08:49.322391
736,136332,3929,4.44,2023-09-04 16:08:49.322412
737,117954,7158,3.05,2023-08-16 16:08:49.322428
738,24377,26468,1.58,2023-02-12 16:08:49.322450
739,37716,80222,1.88,2023-06-06 16:08:49.322467
740,94803,101525,1.17,2022-10-30 16:08:49.322492
741,46499,84372,3.02,2022-12-24 16:08:49.322515
742,39973,70891,4.16,2023-03-23 16:08:49.322710
743,73610,64288,1.85,2023-04-27 16:08:49.322728
744,54644,3059,4.81,2023-04-12 16:08:49.322744
745,87974,128249,1.99,2022-11-16 16:08:49.322760
746,52331,115364,3.82,2023-08-18 16:08:49.322776
747,58600,7038,4.52,2022-12-17 16:08:49.322792
748,60726,60471,4.74,2023-03-06 16:08:49.322807
749,87461,72878,2.19,2023-07-19 16:08:49.322830
750,109772,89961,1.87,2023-08-15 16:08:49.322846
751,63465,98111,1.47,2023-05-13 16:08:49.322862
752,88416,72163,3.19,2023-06-05 16:08:49.322877
753,80849,49,4.34,2023-05-20 16:08:49.322894
754,37101,2420,2.27,2022-10-17 16:08:49.322910
755,4390,7764,2.17,2023-10-04 16:08:49.322925
756,65934,84570,1.64,2023-05-19 16:08:49.322941
757,36782,85188,2.01,2023-05-21 16:08:49.322957
758,13935,6572,1.45,2023-09-03 16:08:49.322973
759,95310,5266,4.61,2023-06-14 16:08:49.322988
760,129127,7566,4.77,2023-05-13 16:08:49.323004
761,5816,81305,4.97,2023-09-23 16:08:49.323020
762,43567,27008,1.86,2023-07-07 16:08:49.323036
763,81636,5155,2.13,2023-09-03 16:08:49.323052
764,33741,48198,2.1,2023-04-02 16:08:49.323068
765,96000,8149,2.03,2023-07-15 16:08:49.323090
766,131498,6422,3.94,2023-03-17 16:08:49.323106
767,36436,105323,2.12,2023-09-09 16:08:49.323122
768,128283,125603,3.2,2022-10-23 16:08:49.323137
769,25826,87031,4.43,2023-09-09 16:08:49.323153
770,101106,2549,4.44,2022-12-18 16:08:49.323170
771,31808,44752,4.71,2023-06-17 16:08:49.323186
772,130393,98836,2.14,2023-10-15 16:08:49.323202
773,72462,66652,4.56,2023-01-18 16:08:49.323224
774,56914,91856,3.65,2023-03-27 16:08:49.323241
775,112018,5775,4.14,2023-04-27 16:08:49.323256
776,97739,93441,4.41,2023-03-06 16:08:49.323272
777,129659,122490,2.54,2023-01-22 16:08:49.323288
778,81302,5344,3.68,2023-04-02 16:08:49.323304
779,52762,83827,3.89,2023-05-09 16:08:49.323320
780,41576,1380,3.66,2023-02-04 16:08:49.323343
781,45297,27432,2.7,2023-04-29 16:08:49.323365
782,69826,8956,2.64,2022-12-26 16:08:49.323381
783,41963,98850,3.39,2023-02-11 16:08:49.323397
784,104517,128516,3.63,2023-10-05 16:08:49.323412
785,73226,86476,2.05,2023-09-16 16:08:49.323432
786,87776,86909,2.75,2023-09-27 16:08:49.323448
787,122700,30952,3.31,2023-06-19 16:08:49.323474
788,89991,5536,3.25,2022-12-15 16:08:49.323497
789,134004,59938,3.73,2023-04-15 16:08:49.323512
790,125525,979,3.31,2022-12-16 16:08:49.323528
791,109798,49205,4.02,2023-01-01 16:08:49.323543
792,28054,115504,3.42,2023-03-15 16:08:49.323559
793,70835,6624,4.04,2023-05-01 16:08:49.323580
794,59290,8762,1.23,2022-11-15 16:08:49.323596
795,122233,127881,3.77,2023-06-19 16:08:49.323611
796,105299,126791,3.36,2023-01-15 16:08:49.323627
797,407,100056,3.18,2023-06-15 16:08:49.323643
798,23042,103676,4.03,2023-09-22 16:08:49.323666
799,93942,5229,3.36,2023-06-02 16:08:49.323689
800,81374,78349,1.8,2023-08-08 16:08:49.323705
801,32856,114875,1.88,2022-12-10 16:08:49.323726
802,104820,111578,4.75,2023-09-02 16:08:49.323749
803,102069,95517,2.81,2023-04-21 16:08:49.323765
804,110933,51,2.54,2022-11-28 16:08:49.323781
805,41118,100322,3.26,2023-09-24 16:08:49.323796
806,98062,105254,2.3,2023-04-20 16:08:49.323812
807,133919,39364,2.28,2022-10-26 16:08:49.323835
808,5113,8695,3.89,2022-12-04 16:08:49.323857
809,36005,6450,2.77,2023-05-21 16:08:49.323873
810,101141,70792,2.35,2023-02-24 16:08:49.323894
811,34571,71808,1.83,2023-07-28 16:08:49.323910
812,85618,2116,4.78,2023-04-15 16:08:49.323926
813,85800,48555,3.92,2022-11-02 16:08:49.323942
814,38513,27695,3.79,2022-10-20 16:08:49.323965
815,55249,2303,4.53,2023-05-11 16:08:49.323986
816,51391,72117,4.82,2023-06-24 16:08:49.324010
817,3219,43708,4.18,2023-01-09 16:08:49.324032
818,91601,5733,2.86,2023-05-22 16:08:49.324047
819,76006,58564,4.05,2022-12-18 16:08:49.324063
820,43971,2339,1.03,2023-10-07 16:08:49.324079
821,4826,3495,3.07,2023-10-10 16:08:49.324095
822,65907,5938,1.07,2023-01-08 16:08:49.324111
823,62524,105813,3.97,2023-10-12 16:08:49.324126
824,33567,484,3.4,2023-09-16 16:08:49.324149
825,8849,43626,2.03,2022-11-21 16:08:49.324164
826,18281,1783,1.5,2023-08-12 16:08:49.324185
827,104900,59369,1.25,2022-11-01 16:08:49.324201
828,100581,123499,1.03,2023-05-29 16:08:49.324217
829,31056,70611,2.02,2023-04-16 16:08:49.324233
830,17060,104795,2.65,2023-09-06 16:08:49.324248
831,4917,142,1.06,2023-05-08 16:08:49.324264
832,64167,3297,2.9,2022-12-15 16:08:49.324287
833,28426,6883,3.98,2023-09-29 16:08:49.324308
834,110063,60126,3.17,2023-06-06 16:08:49.324324
835,48978,90531,4.36,2023-03-24 16:08:49.324340
836,43463,98151,3.53,2023-02-24 16:08:49.324355
837,49442,70961,4.21,2023-09-07 16:08:49.324371
838,105003,3411,4.95,2023-04-03 16:08:49.324395
839,110490,95732,4.92,2022-12-26 16:08:49.324411
840,69194,5817,3.37,2023-06-19 16:08:49.324426
841,106308,2858,4.9,2023-05-02 16:08:49.324442
842,39769,97888,2.25,2023-09-23 16:08:49.324463
843,73367,4722,4.91,2023-05-06 16:08:49.324479
844,73518,79318,2.49,2023-02-14 16:08:49.324495
845,130305,89406,2.78,2023-06-02 16:08:49.324518
846,17465,104636,2.21,2022-12-29 16:08:49.324533
847,20386,2288,1.8,2023-05-01 16:08:49.324556
848,56832,79104,1.0,2023-03-01 16:08:49.324578
849,71991,26989,4.05,2023-02-11 16:08:49.324593
850,45673,27328,1.95,2023-03-08 16:08:49.324609
851,87776,6689,3.58,2023-08-03 16:08:49.324625
852,69194,102684,3.66,2022-12-04 16:08:49.324640
853,14669,2672,4.24,2023-08-02 16:08:49.324663
854,33567,6001,4.98,2023-01-19 16:08:49.324686
855,95647,69753,2.34,2023-04-26 16:08:49.324701
856,28810,7094,3.88,2023-05-08 16:08:49.324724
857,99657,108571,4.0,2023-06-01 16:08:49.324747
858,105866,6979,3.45,2023-06-02 16:08:49.324763
859,45028,8725,1.3,2023-03-11 16:08:49.324789
860,114210,104093,2.07,2023-04-28 16:08:49.324811
861,25472,94482,2.62,2023-05-07 16:08:49.324834
862,10189,111405,1.15,2023-01-09 16:08:49.324863
863,64136,92793,1.61,2023-02-19 16:08:49.324884
864,49648,26472,1.69,2023-07-06 16:08:49.324900
865,75293,120938,1.42,2023-06-28 16:08:49.324916
866,110490,116064,2.43,2023-09-11 16:08:49.324939
867,67511,1162,1.75,2022-10-25 16:08:49.324954
868,105979,77177,3.72,2023-05-26 16:08:49.324971
869,127590,8771,1.41,2022-12-25 16:08:49.324987
870,45281,80191,1.39,2023-04-28 16:08:49.325002
871,17387,415,2.66,2023-06-13 16:08:49.325018
872,11920,116417,1.53,2023-03-16 16:08:49.325033
873,130324,98361,4.43,2023-01-29 16:08:49.325049
874,124331,151,1.72,2022-12-14 16:08:49.325075
875,67904,106168,4.87,2022-10-26 16:08:49.325091
876,5209,92058,2.84,2023-07-23 16:08:49.325113
877,137428,86474,3.43,2023-07-19 16:08:49.325128
878,30388,2195,1.2,2023-06-22 16:08:49.325151
879,93815,111774,2.32,2022-10-22 16:08:49.325166
880,81375,111509,1.83,2022-12-04 16:08:49.325182
881,15768,99607,3.97,2023-04-25 16:08:49.325198
882,17273,104181,3.64,2023-08-10 16:08:49.325221
883,50895,8627,1.79,2023-03-22 16:08:49.325245
884,11189,121143,1.48,2022-10-20 16:08:49.325262
885,119406,91227,1.09,2022-11-04 16:08:49.325284
886,20686,1878,4.12,2023-02-02 16:08:49.325300
887,52618,88411,3.99,2023-07-26 16:08:49.325316
888,71860,106230,3.96,2023-08-15 16:08:49.325332
889,78043,2402,2.17,2023-03-19 16:08:49.325347
890,1035,69310,2.45,2023-02-23 16:08:49.325363
891,92061,41810,1.43,2022-12-24 16:08:49.325386
892,135542,7403,2.47,2023-06-29 16:08:49.325409
893,32209,91211,3.33,2022-10-22 16:08:49.325424
894,52778,89794,2.47,2023-07-09 16:08:49.325440
895,17798,3888,1.28,2023-01-22 16:08:49.325456
896,57410,66344,2.78,2023-07-20 16:08:49.325472
897,69459,105846,1.31,2023-01-16 16:08:49.325487
898,73226,254,2.99,2023-08-21 16:08:49.325503
899,136905,4212,2.54,2023-03-29 16:08:49.325519
900,87510,111249,2.34,2022-11-14 16:08:49.325535
901,124452,101352,2.23,2023-10-13 16:08:49.325550
902,6838,124779,3.02,2023-02-21 16:08:49.325566
903,112606,66511,3.46,2023-08-23 16:08:49.325581
904,1483,43828,3.45,2023-08-10 16:08:49.325597
905,88530,5388,2.55,2023-01-10 16:08:49.325612
906,130977,106306,4.13,2022-12-08 16:08:49.325628
907,35925,5633,1.42,2023-01-12 16:08:49.325654
908,126161,26411,3.95,2023-09-10 16:08:49.325670
909,78159,128834,1.86,2023-04-21 16:08:49.325691
910,29796,25762,3.77,2022-12-21 16:08:49.325707
911,58972,4293,2.8,2023-07-16 16:08:49.325723
912,84077,27410,2.36,2023-06-30 16:08:49.325738
913,80275,48342,4.41,2023-09-29 16:08:49.325754
914,69194,108766,4.37,2022-12-03 16:08:49.325770
915,103857,253,1.55,2023-08-25 16:08:49.325786
916,134200,885,3.52,2023-05-19 16:08:49.325801
917,40302,6496,4.29,2023-02-14 16:08:49.325824
918,80561,95600,4.8,2023-08-07 16:08:49.325847
919,70263,911,1.63,2023-05-13 16:08:49.325863
920,27649,90914,1.85,2023-07-05 16:08:49.325879
921,47443,97690,4.05,2023-09-11 16:08:49.325895
922,21165,3373,2.73,2023-06-19 16:08:49.325910
923,1087,6204,3.99,2023-02-16 16:08:49.325933
924,32900,61285,3.59,2022-11-03 16:08:49.325949
925,65907,129080,3.29,2023-03-22 16:08:49.325980
926,24990,7901,3.11,2023-04-16 16:08:49.325996
927,35446,3767,1.42,2022-12-21 16:08:49.326012
928,66159,2349,3.54,2023-07-14 16:08:49.326027
929,49273,2235,4.49,2023-03-01 16:08:49.326043
930,130861,6797,2.83,2022-11-04 16:08:49.326059
931,72878,1410,4.0,2022-11-03 16:08:49.326082
932,129940,99349,2.33,2023-05-05 16:08:49.326103
933,46652,7172,4.65,2022-10-22 16:08:49.326124
934,1087,4774,4.85,2023-09-24 16:08:49.326145
935,91104,27395,4.21,2023-08-18 16:08:49.326161
936,23683,110497,4.86,2022-12-26 16:08:49.326177
937,42951,2691,1.02,2023-03-21 16:08:49.326193
938,80001,48093,2.52,2023-04-01 16:08:49.326216
939,61766,37727,2.62,2023-07-28 16:08:49.326232
